,uuid,columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20
5113,71d7d597-9a82-4272-ac6e-d21a1add680a,-240.67693,165.97063,-76.509285,18.558348,6.4979615,-23.954248,13.108136,-16.885248,-18.781462,-9.42527,-19.939734,2.5836341,-12.979847,-12.499415,-1.460111,-6.5511875,-3.9120436,-4.000548,-5.3878293,-1.5753063
5114,71dde3f3-90c6-438d-8fa5-caeb31de9e76,-186.95982,164.02348,-104.36004,38.92832,14.956127,-29.79289,10.136566,-28.296104,-13.225766,-1.8000959,-29.664312,10.414851,-19.872866,-4.3566394,-6.430881,-4.1304073,-4.0785913,-9.337734,-6.766005,-4.402371
5115,71e48fee-f958-41ba-83ed-8fcca43c3a86,-173.67715,157.38458,-100.99477,29.85876,-1.4773749,-37.826138,24.826357,-29.849396,-18.962118,8.296056,-36.271114,-3.5365884,-11.867858,-0.5316437,-7.629734,-0.6256924,-12.559985,-0.9282065,-6.138383,-4.539387
5116,71e53cd9-ec12-4f45-9891-3043dc791b07,-244.23973,190.44804,-23.741106,27.375097,7.177539,-26.4423,9.905002,-4.1291094,-8.580257,-2.6113577,-16.10142,-4.650757,-10.135671,-9.498568,0.16678208,-5.362337,-10.63066,-7.74739,-8.691632,-6.234749
5117,71e56426-e99f-4c1a-b39a-55d7c687704c,-213.28558,186.81763,-91.99258,10.049544,-5.1731944,-29.609863,16.255713,-17.123947,-6.275629,4.7481217,-24.463398,-2.2055502,-13.889567,-11.989583,-7.9091654,-2.4357638,0.05434106,-3.5189602,-7.8774166,-6.439942
5118,71eb00ca-8e5d-410a-ad0f-20a56bb09c88,-235.38391,162.51541,-95.98087,12.661805,7.551228,-22.55801,6.6778193,-17.220009,-10.016702,-9.829942,-23.900541,8.014279,-7.8149724,-4.6871486,-5.942911,-9.235931,0.17733316,-7.9422283,-6.508142,-1.2152551
5119,720409ca-6b1e-4237-9fb8-14e8ddfdcb37,-190.3231,190.36867,-78.96336,11.5996895,17.262035,-4.8453684,16.566582,-12.288731,-3.7788947,4.705752,-8.771343,1.8328766,-17.91276,-2.3335354,6.6814694,-5.466409,-5.593366,-10.042648,-10.783944,-7.344399
5120,7206e980-6174-42b2-a680-c0b8aa29f38e,-249.75133,201.4838,-59.497643,29.805855,13.880447,-17.768456,17.764305,-5.167339,-2.4576967,-2.9552157,-20.832033,5.6825447,-10.237265,-11.492905,-9.87511,-10.47606,-3.0029726,-5.663367,-5.7701583,-4.7578883
5121,721a1031-d625-4a93-be6f-741cb44e4242,-292.71133,179.11763,-41.745346,46.801994,11.3857155,-29.831297,22.01081,-18.015284,-20.1476,6.979343,-16.380909,-0.42049265,-9.207433,-10.301118,-1.5640386,-2.0009124,-7.8084106,1.3063608,-7.5298924,-1.4444128
5122,7220b358-1863-47f0-9d44-ba98f409ddc0,-193.50699,161.98456,-101.072784,36.790886,9.60846,-29.029259,22.878853,-11.245713,-10.517245,-13.123209,-39.323483,6.482395,-20.259907,-2.9824476,-8.960015,-12.215591,-1.3227539,-4.4160547,-7.9112687,-0.19615594
5123,72242b12-c80d-42af-b973-ec7e1989e66f,-181.69334,175.00014,-104.546196,12.552368,1.2970066,-21.92036,27.24573,-8.405073,-10.962671,-10.767224,-29.805841,7.435991,-24.713684,-11.268132,-6.2875977,-7.0647044,-5.4684668,-9.18846,-5.4146423,-0.5389739
5124,7225d503-ac31-43c7-a578-22a89dd4a898,-220.23038,178.86546,-77.876564,-0.30729517,-8.5387,-34.882313,1.0194529,-21.46647,-15.991361,-5.207072,-20.027441,4.806414,-7.1806493,-5.6179695,-6.010716,-6.5105925,-2.5471985,-2.537871,-3.9564748,-2.3424542
5125,72266d7d-df76-4bd7-a745-cd6d6603a71c,-241.2042,163.58955,-69.4465,7.7795005,-1.7187849,-26.827358,12.719401,-13.17832,-14.826502,-1.9066466,-17.217842,0.5961113,-9.90594,-7.446861,-3.9507406,-5.448086,-2.4116395,-1.078079,-6.581502,-1.9523377
5126,722dcf78-c87f-4e14-abc7-c9578c1186ea,-235.12723,184.0796,-60.068844,-3.0745826,1.3764721,-18.349768,8.267036,-12.6176,-13.3749275,-5.244356,-13.072999,0.82279116,-6.21984,-11.883754,-7.655104,-8.268694,-5.5735917,-8.300049,-11.878442,-5.091604
5127,722eefb7-9166-4891-9daf-6d93c4fcf8a9,-180.7796,186.97008,-60.48801,5.11271,-1.9006802,-28.194899,1.1761199,-11.261134,-6.575884,-6.6648564,-13.263446,9.801843,0.3560635,8.410177,7.103414,-8.257263,-1.5771035,0.09272497,-6.1454134,-6.956282
5128,7234b112-4ea3-43ab-89ad-c1fd9aa33a3b,-226.48894,138.41316,-96.14102,18.249357,-4.7307086,-42.95552,3.5416932,-28.6094,-18.775412,0.021097334,-23.394339,4.6921015,-5.7162538,1.2984768,-4.17129,-8.34063,-3.1391265,1.659364,-7.8926044,-2.096931
5129,72377e95-4c8f-43a7-8319-7c82a2772ab5,-214.99777,137.27408,-119.55911,16.583817,-3.2876492,-41.058376,12.155154,-28.26834,-18.71862,2.586934,-17.493301,21.527967,-21.514967,0.24006,0.23534974,0.149481,-3.371064,-6.371453,-8.748426,2.9177783
5130,7240dc44-c2c7-4a09-bb78-e4297d1462ba,-219.32709,175.17809,-45.69262,21.062473,-0.7184772,-34.586388,3.0853436,-18.002607,-17.409788,-3.265637,-17.897457,-8.649932,-15.723726,-11.595641,2.034591,-4.2080297,-6.1158504,-3.3715923,-6.7643633,-3.0267518
5131,72418df9-2a0a-4da5-922d-7a1d5d12ab80,-228.22827,187.61073,-80.46133,16.181156,29.140244,2.8088589,5.054473,-32.254635,-19.73243,-6.559119,-14.766618,1.6153917,-13.025628,-6.5292287,-5.2094073,-9.094495,-6.857864,-10.094898,-5.597374,-7.364952
5132,724502d2-b36d-4566-a31a-2325a48bbf23,-170.65887,216.81013,-86.53461,15.900697,-0.8796016,-25.238195,16.377432,-26.913631,-16.046686,2.1402018,-20.656408,8.676853,-14.799068,2.4937465,3.066296,0.6531,-7.034405,-12.702307,-10.763221,-5.3397527
5133,72451783-b9dd-41ff-8372-85e9c37575c0,-357.1674,216.77199,-55.010937,35.532448,6.1621294,-28.793789,17.215813,-18.478394,-13.085762,0.70100766,-23.487398,-3.7258337,-11.817503,-10.295766,-3.5538406,-7.812441,-4.541292,-0.7390849,-6.927863,-0.3476643
5134,7248b4b4-faa6-45bd-9136-3391604fd792,-181.80553,198.75906,-83.35888,20.87955,-0.9066207,-29.850954,20.23219,-17.300026,-10.481675,2.751012,-23.239431,6.8383775,-14.937704,-6.7482786,-8.374389,-6.8399205,-4.044221,-1.7502339,-5.5601416,-4.9150023
5135,724fadb8-2511-4621-a203-8b34a002e4f1,-182.96753,204.02179,-71.885925,44.693565,4.401938,-32.773308,39.38909,-12.23425,-11.014586,8.804954,-27.959988,12.923083,-12.471134,1.3390156,-5.7748585,-0.8639414,-8.575306,-1.5797757,-9.020814,0.6922119
5136,724ff11d-a3aa-4406-b207-d415d9abc60b,-230.47824,167.55302,-86.0952,22.851658,7.803906,-31.748629,-4.512256,-31.373566,-17.471678,-5.6553574,-20.479807,3.9174232,-11.227659,-3.9685702,-1.3171445,-6.0408516,1.2226795,-6.0426297,-11.589667,-4.487208
5137,725537c7-f4e5-4a41-8003-ed99b57a2854,-172.37224,152.92644,-117.63034,23.248951,-16.831638,-59.3954,15.264997,-16.273006,-11.860629,0.627219,-18.390612,23.236172,-36.370785,-5.4412637,-4.913827,-15.704533,-1.1506819,-0.14042306,-15.701287,5.8206215
5138,72571d3d-b6c5-44b8-b196-410c3a109fb9,-121.44635,174.26811,-106.280365,1.403458,-19.575272,-38.114773,25.802908,-16.74676,-15.253251,0.004312476,-27.22697,12.190666,-2.673511,-0.16013287,-7.275281,-2.5904243,-4.863104,-5.2031446,-6.590082,-1.22024
5139,72591dfd-8515-4f89-9253-79b40c3c746a,-215.14767,161.57108,-61.807816,16.190899,12.87114,-22.659935,-2.4529905,-19.558561,-14.288136,-8.345479,-21.331398,-6.1609306,-17.519705,-4.7359886,-1.5232785,-11.079823,-6.584519,-2.3136802,-2.7938828,0.27136108
5140,726daa93-059f-49c6-8f90-afa662d5158e,-250.59724,158.70287,-54.803925,-7.6342397,-1.5422046,-28.995533,-8.724317,-18.316448,-13.998427,-1.3403969,-10.776403,-3.3542197,-3.9638429,-3.9227576,-0.19728261,-6.643541,-5.6973276,-1.9046222,-5.0208783,-1.5116016
5141,726fbe72-065c-48da-ba43-91140cb47a4e,-243.92612,196.55904,-103.60651,3.083883,-9.816979,-27.732315,18.017166,-32.32329,-19.332619,5.436474,-24.528297,-1.9181281,-13.624533,-5.3911195,-9.249131,-6.7029557,-10.053353,-5.6822443,-6.762268,-3.7454534
5142,7270fffa-9c5d-422c-ab35-d2e856857f45,-182.47437,199.00725,-70.1527,34.41088,9.803025,-24.660189,22.331076,-19.342493,-19.972858,-4.292719,-22.872374,2.854564,-23.85314,-5.625599,-0.586399,-10.655815,-8.154893,-6.0988646,-13.326771,-0.77356213
5143,727349f2-4730-45f6-99fe-8cf1ae1f2004,-201.02513,193.15623,-67.84673,11.728386,3.441737,-23.019705,9.575516,-13.531835,-8.47519,-0.37526703,-12.276119,7.884414,-9.492794,-0.74393535,0.9350613,-7.975388,-1.495407,-2.5978682,-5.794069,-0.78586066
5144,727d5520-8fc9-4c41-b112-d6f0c3ab987b,-259.85004,166.47081,-91.4951,20.995031,-7.235184,-42.204624,12.434866,-20.358759,-13.762732,-1.1632329,-27.43864,1.3290365,-9.774864,-2.7857769,-1.4132328,-7.2886353,-4.7761745,-0.21670745,-5.876813,0.45100847
5145,727ed35a-bfe3-4063-88a3-8dd4c1d5a09b,-206.11938,177.7344,-84.25333,-2.801143,-19.354012,-35.66048,25.179953,-17.508417,-18.583607,4.559994,-25.38335,-4.977143,-4.02557,-5.2154436,-0.83123034,1.1393898,-8.28407,1.404071,-1.37957,-0.005708144
5146,72813bcc-44b0-4e2c-b75b-bc2ec76e26f6,-186.43913,218.62395,-51.336353,41.47595,3.2523406,-34.78603,22.46744,-19.504135,-19.696558,0.7570241,-19.795088,11.317142,-14.955161,-8.493563,-6.835791,-5.7444644,-6.3189526,-4.6416745,-12.047349,0.82523197
5147,72863bef-2073-4e5a-b289-0954a977d25e,-230.30067,224.2954,-31.094662,-4.6707478,16.05496,-1.2510998,7.1438127,2.6268818,5.374267,-1.841177,-7.4371576,8.456655,7.296766,0.80551225,-3.9113991,-3.5646894,1.454241,-5.9580126,-7.688354,-4.493101
5148,7289ec7c-0566-4b9b-b6c0-a27e5b8e12ef,-184.50764,178.546,-78.776215,15.269383,-0.37815678,-29.077976,15.608448,-16.958504,-14.753345,-7.849341,-34.67802,-6.3987794,-13.235746,-9.9710455,-9.8069515,-7.0917053,-10.403644,-11.090219,-9.058349,-0.14367482
5149,728bab34-e3fe-4ead-905e-bcb0201fcccd,-247.15225,177.3831,-56.60492,6.6863346,5.746848,-17.974295,11.748561,-10.80798,-12.645868,-3.1607804,-14.301049,-0.77246165,-4.7692003,-6.5099397,-1.4984769,-6.271249,-2.611245,1.220882,-2.9059496,-1.3785831
5150,729b84ed-b180-4e0c-844d-9aec4c661f26,-267.41522,183.8924,-43.90819,4.6197357,9.05764,-16.75743,0.3487314,-21.919346,-22.8789,-8.850549,-15.432617,-8.749557,-11.76069,-7.582448,-1.1491802,-10.044498,-7.5748124,-3.239213,-7.3766575,-2.0836375
5151,729d23d1-9abd-44df-8b05-22217b1ffbdf,-193.54124,152.74342,-100.271,20.398155,-9.194635,-44.627625,12.567307,-17.446093,-16.118631,-10.720018,-31.717537,6.1498437,-11.174677,-1.1268468,-1.0733542,-7.0153184,-0.8964936,-3.4392934,-11.548817,-1.9850764
5152,729e0244-ce7a-429f-9d53-06d4cc86f721,-170.6732,194.4668,-77.58239,20.649912,-8.263069,-39.323128,17.198793,-26.8224,-25.342579,-6.392767,-34.944828,-5.1665506,-22.695177,-11.1701565,-7.7090397,-3.3850822,-5.7087913,-1.3627912,-6.69535,-0.63725644
5153,729e2ce6-c683-4509-9f15-cb1468d37f89,-220.03659,184.10225,-64.681694,2.5221484,0.9949942,-20.15203,11.595838,-12.767366,-10.733065,-1.1654984,-14.552036,4.833338,0.3523387,-6.0370126,-5.514027,-2.8014073,0.61887217,0.44793794,-2.5389805,-1.2615416
5154,72a0a65b-0e45-4910-82bd-e21c617ec626,-186.5829,177.2146,-62.78189,14.988314,6.9984355,-15.073348,22.459818,-15.479085,-16.346405,3.1747606,-17.13182,-2.5449119,-4.173813,-5.8217525,1.240554,0.9178715,-3.808361,-2.9856262,-6.5933514,-3.8960197
5155,72a460dd-9a5d-40a8-b582-fab676d4774e,-180.1611,183.10521,-91.446815,29.385233,0.58410966,-34.552944,23.971376,-23.723593,-17.76194,6.9906516,-17.180042,15.359935,-13.319108,1.085011,-2.1554234,-10.212773,-11.110251,-2.264359,-10.493138,-3.3350198
5156,72a71561-b8bd-4fb9-9edf-1cdfdbba767a,-179.68134,169.14569,-94.20327,14.859866,-2.8988497,-31.171701,17.160152,-27.444206,-18.873981,9.496927,-13.553423,9.07204,-9.543274,-3.393463,-7.8116455,-11.8766,-8.66183,-1.2946084,-11.621986,-5.819089
5157,72aa6390-7d0d-4295-85f6-d35f28ba1a2e,-176.92648,169.01027,-124.48579,21.898783,-12.754358,-45.058537,32.46198,-33.223854,-24.803745,7.4293213,-32.491398,17.239819,-17.843834,-0.49274182,-11.688313,2.146838,-9.14079,-4.1175504,-12.72222,-4.6207614
5158,72ab770e-a11d-4f98-8e94-7027f3f7a0ab,-210.93182,186.10359,-82.22459,20.669722,14.129768,-14.302566,15.357435,-25.403599,-15.354078,4.5354176,-14.409941,1.0199825,-14.424944,-6.363242,-1.92475,-8.43855,-6.0157743,-4.050459,-9.987106,-6.6898546
5159,72abc51b-2461-43bb-b131-4913d96d2c3b,-148.61945,203.30524,-97.396835,3.9921892,-5.5157433,-26.284279,14.477945,-18.332521,-7.2406774,-1.1571099,-25.831718,9.4588785,-11.355748,-7.4024115,-12.023156,-2.3699474,2.0713012,-7.587869,-5.9528894,-5.616548
5160,72af1dd5-618e-47f2-a11f-f3a61d9b396f,-167.10802,155.70583,-106.56178,29.855486,1.353028,-39.166325,11.57049,-21.169634,-6.7695613,1.5656211,-34.585228,2.079028,-17.199049,2.5950563,-3.288043,-3.7895415,-3.1341434,-7.3086004,-9.896651,-2.5746267
5161,72afc623-7415-4b8b-9696-36e814f30fee,-218.49562,215.63791,-56.443695,34.729404,14.596044,-21.090166,12.865214,-9.160737,-4.0825567,-4.2689495,-18.894714,10.0745125,-15.884541,-5.4609227,-3.3076751,-8.075155,-1.240348,-5.254448,-5.0934176,-2.681879
5162,72b474cc-b704-4871-8bb6-e2a50b2f2358,-256.76477,187.2898,-77.90497,3.094101,-1.2925234,-19.424318,17.137695,-16.177155,-15.274661,-8.097882,-28.371935,-7.7445507,-8.470484,-12.487874,-8.615472,-5.8759313,-3.3769662,-4.37991,-6.1869955,-5.56581
5163,72b95c95-1a95-437c-9d52-86b53461b304,-218.42805,192.9216,-84.43707,14.705628,-3.3124423,-30.520584,17.924568,-21.614532,-21.30522,-6.3732514,-21.964008,5.3677955,-17.6425,-9.14743,-2.7629993,-9.647774,-7.825221,-3.8086371,-8.240737,-1.8121039
5164,72bf1cb5-9f60-40db-9666-470d6d02f02c,-165.75862,217.16054,-62.532425,19.717033,7.121447,-18.770372,15.973432,-15.061279,-10.732495,-2.5872593,-17.369383,7.7944226,-7.508629,-5.841711,-4.139999,-6.110428,-3.5777676,-7.349714,-7.071052,-2.3100452
5165,72cf4a5e-3452-4d01-8664-51c7985cf6e5,-170.81366,181.24681,-97.567085,25.37555,3.1695893,-30.74561,18.899166,-24.859846,-7.9260626,14.8552,-20.142351,10.006029,-16.10258,-6.454689,-10.850944,-0.42686826,-7.2005606,-11.734108,-11.876221,-1.7601678
5166,72d4671d-82b1-4925-8d04-404df2d46df8,-184.3563,176.07858,-51.286507,46.231148,6.2644205,-30.139168,35.610546,-12.38336,-12.41356,21.48839,-12.621419,1.9360672,-10.983219,-8.191682,-2.9920042,0.9276974,-7.7911115,1.5015305,-9.893367,-0.458458
5167,72dd3a5a-622a-4f94-aa17-b8142e82a944,-159.57753,173.37665,-82.70328,28.234503,9.611577,-25.437014,15.27905,-25.548834,-23.371157,-9.596309,-27.027794,10.0966015,-10.109269,-10.7470045,-5.916417,3.6168725,-1.2705886,-8.20755,-4.2601547,2.154461
5168,72df74fc-3360-4e80-91a1-d729f9fa0031,-192.05463,160.74306,-93.59542,-4.9637656,-5.546406,-26.91591,10.807137,-13.585475,-8.755988,1.2836751,-13.981411,8.338358,-3.7288735,-0.80984634,-2.760356,-7.370664,0.44994116,0.7847884,-7.083334,-4.49686
5169,72e01cb0-16aa-4080-a7c9-5ab830a88f1d,-226.30167,158.47516,-106.97243,38.044514,-10.41056,-56.91543,21.568644,-40.145603,-25.07727,14.859618,-30.078438,12.008975,-15.40032,-6.587101,-16.250368,0.6055143,-11.887454,-1.7417451,-9.991531,3.9868774
5170,72e5d57f-d8dd-4b36-a538-a66c2190bf11,-241.19107,191.94504,-82.65377,13.971545,5.5579076,-18.169119,21.222544,-9.013447,-10.476514,-7.5325356,-19.077173,17.30327,-9.323605,1.1933588,1.7621632,-2.3859255,0.12653168,-2.6530697,-0.36857286,-1.325801
5171,72e7e04e-47ca-4dad-984c-d0c3a5034f0e,-212.20491,194.76042,-50.717262,45.6175,16.282816,-27.273314,17.924423,-9.596531,-9.784696,-3.3130858,-20.681633,11.213335,-14.486622,3.3060334,0.020333128,-10.048944,-8.059065,-6.94389,-15.201534,-6.2261896
5172,72eb0edc-42e6-40b5-b788-39d8dae7f353,-126.43092,195.98007,-90.83104,38.179916,7.7911816,-20.803217,49.46367,-23.618341,-28.972303,1.8409388,-28.214287,14.12533,-17.306784,-0.2859262,-5.763716,-0.03747108,-9.317933,-0.01958917,-10.062351,1.7883706
5173,72ec929d-e3d5-4fe9-b132-a7c2b68ae9bf,-243.17746,187.95622,-99.587425,4.364448,-11.065446,-35.40209,10.558054,-29.703478,-18.200062,5.3304234,-11.818429,13.400665,-7.194074,-6.174596,-1.8251975,-3.190342,-3.5329652,-4.6687164,-4.6802707,3.3256187
5174,72f39ecf-a790-4477-8630-deaaf805c30e,-206.18289,194.67897,-32.008003,19.487421,4.933464,-15.790916,28.071072,3.105565,-6.7173953,2.757473,-12.966382,-1.2647679,-8.166675,-11.858289,-6.4400873,-8.904717,-12.408653,-9.466256,-10.925072,-4.800258
5175,72f430d7-bae5-455a-8d5e-2aaa1a8a3629,-175.37442,176.15985,-67.1692,30.141537,10.602794,-19.53771,28.005972,-14.271639,-20.58985,-2.3870578,-16.949865,7.7421317,-16.897436,-13.474533,-8.241553,-7.5853405,-2.4753013,4.6647015,-4.3008237,0.8421307
5176,72f764de-abb8-423a-96ce-47c139bae3b8,-200.32962,159.19316,-107.44174,7.198177,-19.692276,-45.164867,24.577171,-20.596428,-17.033463,1.804594,-35.395515,-1.3664632,-11.008603,-4.4042354,-6.469998,1.9119159,-3.9843607,-1.580687,-7.947284,2.1842322
5177,72f8bc7e-5508-46bb-b99d-13970ba433f5,-221.4447,193.03043,-54.752594,-14.443503,-32.10139,-45.928356,5.216838,-25.101992,-26.698784,3.4024427,-16.925783,-11.135776,-1.941174,-5.683382,3.8879104,1.4224788,-3.3623276,2.2342043,-4.648981,-2.5605123
5178,72f95ec1-53c0-4e5c-a3a5-5b79aaf4c1d9,-267.13083,187.65312,-103.750404,15.598409,-4.634346,-27.855967,26.987213,-19.440767,-15.386056,-3.0048447,-34.727085,1.0069684,-18.583483,-0.99217397,-6.426875,-7.7603045,-8.299051,-2.9263136,-4.9944444,1.9514428
5179,730067d1-b5c3-4374-92ae-9455d83d1d95,-211.16809,207.03065,-64.115425,4.766989,-15.991618,-39.499985,10.116632,-17.314886,-17.419174,-4.514204,-18.452394,6.459325,-8.463066,-6.287597,1.8442681,0.09341358,-4.498747,-7.823649,-8.016505,-0.37684798
5180,7306c044-f985-4e3c-ac91-362881f2843c,-267.643,195.13542,-93.62634,-0.94664484,-30.440578,-46.395634,27.39329,-11.84518,-9.064222,8.9307,-24.940401,-2.0262015,-8.419547,-4.5665283,4.161703,3.7219963,-4.1871877,-2.0344975,-8.200449,-2.1278648
5181,730e50ae-a005-43c7-abbf-b0a21ef62b7e,-154.69543,156.41348,-102.45854,27.941763,-6.5681114,-42.261497,25.329424,-18.909662,-15.556893,3.706622,-24.90376,13.304568,-13.568206,-0.57856673,-5.6275096,-5.0822268,-3.5674896,2.0347686,-7.0669065,0.8304264
5182,731c9e3c-2701-452f-bc72-9e0f9747161a,-217.287,190.22052,-79.53616,18.077967,-0.098061875,-25.023699,23.12594,-17.016693,-20.37288,-8.757894,-25.603062,1.5715927,-9.79694,-5.9213533,-5.6323185,-13.2103405,-2.9874477,3.1392121,-7.131048,-1.9288324
5183,731cbe07-5754-46cf-bb5c-873a670cd5d7,-144.94864,187.72528,-84.2603,25.058138,8.418252,-26.86524,7.015905,-33.135735,-22.67294,-5.992368,-26.62881,-0.59012437,-19.503527,-4.1268353,0.08958554,-1.0731208,-0.18639567,-2.7980008,-4.943234,1.843892
5184,7330d2aa-dd13-4537-bb93-6ebda521caf9,-177.44618,181.96355,-69.2797,24.432573,-3.9852014,-30.102522,35.923317,-11.891159,-16.111128,4.560308,-31.385399,-4.8213887,-9.445289,-12.721222,-15.272832,-5.6489453,-11.712829,-5.0720515,-13.010268,-3.4427004
5185,7330dd4d-3edf-43b4-a703-4d077c573fe9,-222.103,184.59232,-66.867256,30.798128,9.545659,-19.455536,31.853907,-6.5418906,-8.114138,4.7870245,-21.220009,6.202955,-4.4462833,-0.0068674134,2.4529684,2.8959816,-2.7375376,-1.5508982,-4.654437,0.30887693
5186,7331d2ab-ae47-47ae-a3c5-10e917c6062c,-215.37039,170.58336,-78.922516,13.355037,6.519632,-17.755268,20.96496,-6.4974103,-9.905873,-7.004039,-19.931488,7.0077295,-15.387191,-8.369405,-4.119309,-4.5521326,0.6160271,-6.160074,-7.8405623,2.0166054
5187,73333129-91ea-45ca-a74e-42937c3578bc,-177.07468,159.7908,-121.03624,19.302135,10.941181,-20.751005,17.22348,-20.978745,-4.2111077,4.1834016,-25.878525,12.439003,-15.636337,3.4205654,-7.508543,-3.3714948,3.0585716,-1.9868135,-4.1803207,-3.0061066
5188,73355692-2d70-414e-a51e-935a21a45f43,-179.81285,188.21655,-118.71151,6.281042,-5.1242857,-32.51272,3.6678476,-18.625046,1.5126222,-1.9981892,-32.3562,9.574373,-21.288553,0.3620158,-12.322784,-9.177463,1.4033972,-11.057807,-4.3382316,-3.786275
5189,733597ed-27e5-4ada-996c-76b005416fbb,-197.31589,200.61333,-82.82299,25.38152,-1.2248982,-27.222115,34.722622,-22.588991,-19.32574,12.196943,-15.114646,9.995744,-8.520888,-2.925494,-2.8271368,-3.0959647,-7.368369,0.4448186,-10.380669,0.31335157
5190,7336b77f-6873-4e2c-837d-2ef925a3d33e,-228.05093,147.79459,-84.02551,27.617424,-4.594888,-39.64958,25.664124,-19.465883,-19.255886,3.857336,-29.609503,1.2107141,0.6548111,0.41317502,-4.4098463,-1.618629,-8.140288,0.3079045,-8.760066,2.0528133
5191,733b088c-6524-47a6-9536-6683619830c0,-251.73302,180.37117,-44.105152,15.141962,13.883678,-13.37276,10.925831,-10.669392,-11.539033,-1.5708984,-14.168658,-4.5976534,-5.470223,-8.380168,-2.6060464,-6.927802,-6.125745,-5.572604,-9.847299,-4.9302464
5192,733b0db4-aec3-4afa-a7fc-7e29e0c9403c,-174.18517,185.84416,-61.056767,45.804066,11.68507,-30.554703,22.107418,-13.102458,-10.664374,0.5268356,-29.67059,4.7719393,-8.041868,-0.010884902,-4.3369956,-4.430309,-5.242644,-1.5931602,-6.5065417,-0.7203861
5193,733be924-fb4b-4756-ada8-55e70886c709,-191.37962,174.57819,-83.244675,-9.285645,-5.7161202,-19.993124,16.152767,-12.890248,-14.3501,-7.804792,-28.068087,-14.705203,-15.529101,-8.951963,-2.0951567,-7.088829,-3.7679017,-2.6214519,-6.0055194,0.79221225
5194,733d396f-99e4-46d6-bbfa-a8655bf2989a,-209.8046,204.74712,-58.00788,38.07643,-8.258902,-43.41423,26.906404,-26.03014,-21.442577,17.258,-20.098417,-4.5512567,-12.515481,-7.5554323,-1.5624886,-3.377717,-12.317339,-0.83311844,-12.961237,-1.9705812
5195,735894e0-26b1-46cb-97c8-d5f649cb9ce6,-170.32455,171.15407,-90.06088,7.5160184,-7.872073,-31.637249,20.969906,-20.991915,-17.17198,2.1400354,-26.30321,0.49316618,-6.1632276,-4.358404,-4.6499705,-2.4263544,-11.021657,-5.5128675,-7.0831504,-4.9481273
5196,735dd4fc-e9be-4275-b174-eff16f3dc2f6,-213.22145,206.28444,-42.65643,17.172527,6.6945357,-19.5784,13.602146,-9.322046,-11.117568,-4.261386,-17.898159,-3.7088804,-10.490739,-8.770218,0.3370121,-0.9463063,1.6580327,-2.855707,-10.548132,-2.9885087
5197,7365cc93-a465-4715-bce2-5f025f2b2e3c,-268.89453,162.97156,-66.292656,-15.763885,-3.7066638,-23.098536,-1.4690089,-15.359268,-13.99082,-3.540501,-7.9511285,2.0493865,-4.448451,-7.486984,-2.4906385,-5.033864,-1.3716105,-1.494881,-5.4973564,-1.4225504
5198,7367e32f-3e62-4ea3-9ef0-fae7bcf2b660,-226.67467,184.71892,-50.222336,51.371124,27.65481,-16.129171,18.900333,-6.110209,-3.5629408,3.6629891,-9.534553,10.868096,-15.787497,-9.3838625,2.043158,-3.6733034,-2.619452,-6.477138,-7.7034974,1.9839041
5199,736c75a3-5c00-48ee-bf7b-a6571d16332a,-189.42117,171.34256,-81.57582,17.537338,-10.122984,-40.044083,21.817848,-11.097269,-7.9020276,8.278175,-22.498085,1.8317859,-11.522161,-4.525529,-3.6071627,-4.418355,-5.013378,-2.5957234,-11.041561,-1.2958636
5200,736db8b2-a127-4aad-a73e-c5ad638bb2be,-205.88367,196.62401,-77.637245,29.540913,-6.919163,-46.386284,9.3269415,-20.835829,-5.3379455,11.771687,-17.697073,13.246878,-15.044776,-13.55361,-18.811308,-13.093151,-11.140689,-6.2070494,-5.9871144,-4.429823
5201,73701b60-c351-4b4c-8e38-5109b80b7154,-194.48187,208.61772,-47.980186,3.8203402,-4.288248,-24.747713,7.082536,-25.529207,-27.412722,-11.1030445,-26.302977,-10.00213,-1.707973,-8.9182,-8.59546,-9.197967,-4.1944165,0.6151631,-5.6280274,-6.6877003
5202,7372d65a-1fb3-4c3b-8010-8fb45c37b5b5,-227.84433,191.35437,-91.16379,24.082232,-4.1708045,-35.71681,20.281612,-25.319687,-20.705551,-3.768844,-31.031837,2.9606507,-17.270813,-5.9974465,-2.583941,-1.532206,-4.715523,-3.4798765,-6.03824,0.92344594
5203,73751288-905b-49e0-8803-4207f85e87de,-262.36932,193.75873,-90.98923,20.089617,-0.1906487,-31.72344,11.860509,-23.43103,-10.651943,2.1112266,-23.944601,2.2018232,-18.137394,-5.4792533,-5.1487975,-7.321497,-3.0108933,-3.0639763,-5.771846,-0.02456255
5204,73786652-bf01-4a78-8e04-7c44a77d5108,-191.6459,190.5707,-84.682014,22.981762,16.147615,-12.323504,16.94158,-18.946627,-12.882847,-6.630785,-23.889566,1.4083629,-13.871233,1.3406483,-1.814413,-14.7461405,-5.590617,-3.2212093,-5.848345,-0.68311125
